Country,Year,Type,Value,Sector,Dept,Programme,Name,Notes,Change,
Papua New Guinea,2014,aggr,45500.0,Infrastructure,258,2583,Government Information Systems,,,
Papua New Guinea,2014,aggr,12068.0,Infrastructure,258,2584,Rural Telecommunication,,,
Papua New Guinea,2013,aggr,27499.1,Infrastructure,259,,Department of Transport,,,
Papua New Guinea,2012,aggr,29432.6,Infrastructure,259,,Department of Transport,,,
Papua New Guinea,2014,aggr,29984.5,Infrastructure,259,,Department of Transport,,,
Papua New Guinea,2012,aggr,2356.5,Infrastructure,259,2591,Construction Regulation and Technical Services,,,
Papua New Guinea,2012,aggr,7665.1,Infrastructure,259,2592,Road Transport Services,,,
Papua New Guinea,2012,aggr,14945.7,Infrastructure,259,2593,Water Transport Services,,,
Papua New Guinea,2012,aggr,524.7,Infrastructure,259,2594,Air Transport Services,,,
Papua New Guinea,2012,aggr,3940.6,Infrastructure,259,2595,Weather Forecasting,,,
Papua New Guinea,2013,aggr,7153.9,Infrastructure,259,2591,Construction Regulation and Technical Services,,,
Papua New Guinea,2013,aggr,12616.8,Infrastructure,259,2592,Road Transport Services,,,
Papua New Guinea,2013,aggr,1870.9,Infrastructure,259,2593,Water Transport Services,,,
Papua New Guinea,2013,aggr,926.3,Infrastructure,259,2594,Air Transport Services,,,
Papua New Guinea,2013,aggr,4931.2,Infrastructure,259,2595,Weather Forecasting,,,
Papua New Guinea,2014,aggr,7712.8,Infrastructure,259,2591,Construction Regulation and Technical Services,,,
Papua New Guinea,2014,aggr,14881.6,Infrastructure,259,2592,Road Transport Services,,,
Papua New Guinea,2014,aggr,1493.0,Infrastructure,259,2593,Water Transport Services,,,
Papua New Guinea,2014,aggr,709.6,Infrastructure,259,2594,Air Transport Services,,,
Papua New Guinea,2014,aggr,5187.5,Infrastructure,259,2595,Weather Forecasting,,,
Papua New Guinea,2013,aggr,91721.5,Economic/Agriculture,261,,Department of Commerce and Industry,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,261,2611,People's Microbank,,,
Papua New Guinea,2012,aggr,8724.8,Economic/Agriculture,261,2612,Direction & General Administration,,,
Papua New Guinea,2012,aggr,995.9,Economic/Agriculture,261,2613,Commercial Operations,,,
Papua New Guinea,2012,aggr,1178.4,Economic/Agriculture,261,2614,Cooperative Societies,,,
Papua New Guinea,2012,aggr,2000.0,Economic/Agriculture,261,2615,PNG LNG Support Project,,,
Papua New Guinea,2012,aggr,2000.0,Economic/Agriculture,261,2616,Simbu Limestone Mine Feasibility Study,,,
Papua New Guinea,2012,aggr,38311.3,Economic/Agriculture,261,2617,Pacific Marine Industrial Zone,,,
Papua New Guinea,2012,aggr,2650.1,Economic/Agriculture,261,2618,SME Access Risk Financing Facility,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,261,2619,Ulaveo Industrial Centre,,,
Papua New Guinea,2012,aggr,3480.6,Economic/Agriculture,261,26191,Trade Policy Formulation and Co-ordination,,,
Papua New Guinea,2012,aggr,377.0,Economic/Agriculture,261,26192,Ministerial Services,,,
Papua New Guinea,2012,aggr,0.0,Economic/Agriculture,261,26193,Special Economic Zone - Corridor Development,,,
Papua New Guinea,2012,aggr,608.3,Economic/Agriculture,261,26194,Construction Industry Services,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,261,2611,People's Microbank,,,
Papua New Guinea,2013,aggr,7409.3,Economic/Agriculture,261,2612,Direction & General Administration,,,
Papua New Guinea,2013,aggr,1000.6,Economic/Agriculture,261,2613,Commercial Operations,,,
Papua New Guinea,2013,aggr,1395.3,Economic/Agriculture,261,2614,Cooperative Societies,,,
Papua New Guinea,2013,aggr,2000.0,Economic/Agriculture,261,2615,PNG LNG Support Project,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,261,2616,Simbu Limestone Mine Feasibility Study,,,
Papua New Guinea,2013,aggr,60484.0,Economic/Agriculture,261,2617,Pacific Marine Industrial Zone,,,
Papua New Guinea,2013,aggr,18179.0,Economic/Agriculture,261,2618,SME Access Risk Financing Facility,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,261,2619,Ulaveo Industrial Centre,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,261,26191,Trade Policy Formulation and Co-ordination,,,
Papua New Guinea,2013,aggr,377.0,Economic/Agriculture,261,26192,Ministerial Services,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,261,26193,Special Economic Zone - Corridor Development,,,
Papua New Guinea,2013,aggr,876.3,Economic/Agriculture,261,26194,Construction Industry Services,,,
Papua New Guinea,2014,aggr,15000.0,Economic/Agriculture,261,2611,People's Microbank,,,
Papua New Guinea,2014,aggr,7640.5,Economic/Agriculture,261,2612,Direction & General Administration,,,
Papua New Guinea,2014,aggr,1018.0,Economic/Agriculture,261,2613,Commercial Operations,,,
Papua New Guinea,2014,aggr,1404.2,Economic/Agriculture,261,2614,Cooperative Societies,,,
Papua New Guinea,2014,aggr,2050.0,Economic/Agriculture,261,2615,PNG LNG Support Project,,,
Papua New Guinea,2014,aggr,0.0,Economic/Agriculture,261,2616,Simbu Limestone Mine Feasibility Study,,,
Papua New Guinea,2014,aggr,53800.0,Economic/Agriculture,261,2617,Pacific Marine Industrial Zone,,,
Papua New Guinea,2014,aggr,7001.0,Economic/Agriculture,261,2618,SME Access Risk Financing Facility,,,
Papua New Guinea,2014,aggr,1000.0,Economic/Agriculture,261,2619,Ulaveo Industrial Centre,,,
Papua New Guinea,2014,aggr,0.0,Economic/Agriculture,261,26191,Trade Policy Formulation and Co-ordination,,,
Papua New Guinea,2014,aggr,386.4,Economic/Agriculture,261,26192,Ministerial Services,,,
Papua New Guinea,2014,aggr,50000.0,Economic/Agriculture,261,26193,Special Economic Zone - Corridor Development,,,
Papua New Guinea,2014,aggr,723.4,Economic/Agriculture,261,26194,Construction Industry Services,,,
Papua New Guinea,2012,aggr,60326.4,Economic/Agriculture,261,,Department of Commerce and Industry,,,
Papua New Guinea,2014,aggr,140023.5,Economic/Agriculture,261,,Department of Commerce and Industry,,,
Papua New Guinea,2012,aggr,3489.4,Administration,262,2621,Industrial Relations & International Co-operation,,,
Papua New Guinea,2012,aggr,2825.0,Administration,262,2622,Labour Administration,,,
Papua New Guinea,2012,aggr,478.4,Administration,262,2623,Ministerial Services,,,
Papua New Guinea,2012,aggr,94.4,Administration,262,2624,Occupational Safety & Health,,,
Papua New Guinea,2012,aggr,3650.0,Administration,262,2625,Top Management and General Administration,,,
Papua New Guinea,2012,aggr,3273.8,Administration,262,2626,Human Resource Development & Employment Promotion,,,
Papua New Guinea,2013,aggr,3808.9,Administration,262,2621,Industrial Relations & International Co-operation,,,
Papua New Guinea,2013,aggr,4155.9,Administration,262,2622,Labour Administration,,,
Papua New Guinea,2013,aggr,92.1,Administration,262,2623,Ministerial Services,,,
Papua New Guinea,2013,aggr,1311.9,Administration,262,2624,Occupational Safety & Health,,,
Papua New Guinea,2013,aggr,3978.8,Administration,262,2625,Top Management and General Administration,,,
Papua New Guinea,2013,aggr,3837.3,Administration,262,2626,Human Resource Development & Employment Promotion,,,
Papua New Guinea,2014,aggr,3851.0,Administration,262,2621,Industrial Relations & International Co-operation,,,
Papua New Guinea,2014,aggr,13972.8,Administration,262,2622,Labour Administration,,,
Papua New Guinea,2014,aggr,94.4,Administration,262,2623,Ministerial Services,,,
Papua New Guinea,2014,aggr,1316.9,Administration,262,2624,Occupational Safety & Health,,,
Papua New Guinea,2014,aggr,4011.2,Administration,262,2625,Top Management and General Administration,,,
Papua New Guinea,2014,aggr,3847.0,Administration,262,2626,Human Resource Development & Employment Promotion,,,
Papua New Guinea,2012,aggr,13811.0,Administration,262,,Department of Industrial Relations,,,
Papua New Guinea,2014,aggr,27093.3,Administration,262,,Department of Industrial Relations,,0.6,
Papua New Guinea,2013,aggr,17184.9,Administration,262,,Department of Industrial Relations,,0.2,
Papua New Guinea,2012,aggr,886.4,Administration,263,,National Tripartite Consultative Council,,,
Papua New Guinea,2014,aggr,850.4,Administration,263,,National Tripartite Consultative Council,,-0.1,
Papua New Guinea,2013,aggr,918.7,Administration,263,,National Tripartite Consultative Council,,0.0,
Papua New Guinea,2013,aggr,992619.1,Infrastructure,264,,Department of Works and Implementation,,,
Papua New Guinea,2012,aggr,349513.7,Infrastructure,264,,Department of Works and Implementation,,,
Papua New Guinea,2014,aggr,1713074.8,Infrastructure,264,,Department of Works and Implementation,,,
Papua New Guinea,2012,aggr,60653.2,Infrastructure,264,2641,Construction Regulation and Technical Services,,,
Papua New Guinea,2012,aggr,0.0,Infrastructure,264,2642,Provincial Roads Transport Support,,,
Papua New Guinea,2012,aggr,0.0,Infrastructure,264,2643,Land Transport,,,
Papua New Guinea,2012,aggr,23802.8,Infrastructure,264,2644,Construction and Rehabilitation of Bridges,,,
Papua New Guinea,2012,aggr,6795.5,Infrastructure,264,2645,Construction and Upgrading of National Roads,,,
Papua New Guinea,2012,aggr,48782.6,Infrastructure,264,2646,Provincial Roads Transport Support,,,
Papua New Guinea,2012,aggr,72297.7,Infrastructure,264,2647,Rural Transport Development Program,,,
Papua New Guinea,2012,aggr,85423.2,Infrastructure,264,2648,Maintenance of National Roads,,,
Papua New Guinea,2012,aggr,51758.7,Infrastructure,264,2649,Maintenance of National Roads,,,
Papua New Guinea,2012,aggr,0.0,Infrastructure,264,26491,Water Transport Services,,,
Papua New Guinea,2013,aggr,69794.7,Infrastructure,264,2641,Construction Regulation and Technical Services,,,
Papua New Guinea,2013,aggr,0.0,Infrastructure,264,2642,Provincial Roads Transport Support,,,
Papua New Guinea,2013,aggr,10000.0,Infrastructure,264,2643,Land Transport,,,
Papua New Guinea,2013,aggr,67939.0,Infrastructure,264,2644,Construction and Rehabilitation of Bridges,,,
Papua New Guinea,2013,aggr,110000.0,Infrastructure,264,2645,Construction and Upgrading of National Roads,,,
Papua New Guinea,2013,aggr,35000.0,Infrastructure,264,2646,Provincial Roads Transport Support,,,
Papua New Guinea,2013,aggr,2074.0,Infrastructure,264,2647,Rural Transport Development Program,,,
Papua New Guinea,2013,aggr,297743.4,Infrastructure,264,2648,Maintenance of National Roads,,,
Papua New Guinea,2013,aggr,400068.0,Infrastructure,264,2649,Maintenance of National Roads,,,
Papua New Guinea,2013,aggr,0.0,Infrastructure,264,26491,Water Transport Services,,,
Papua New Guinea,2014,aggr,74918.5,Infrastructure,264,2641,Construction Regulation and Technical Services,,,
Papua New Guinea,2014,aggr,15000.0,Infrastructure,264,2642,Provincial Roads Transport Support,,,
Papua New Guinea,2014,aggr,0.0,Infrastructure,264,2643,Land Transport,,,
Papua New Guinea,2014,aggr,181303.0,Infrastructure,264,2644,Construction and Rehabilitation of Bridges,,,
Papua New Guinea,2014,aggr,310524.0,Infrastructure,264,2645,Construction and Upgrading of National Roads,,,
Papua New Guinea,2014,aggr,10600.0,Infrastructure,264,2646,Provincial Roads Transport Support,,,
Papua New Guinea,2014,aggr,186000.0,Infrastructure,264,2647,Rural Transport Development Program,,,
Papua New Guinea,2014,aggr,458992.3,Infrastructure,264,2648,Maintenance of National Roads,,,
Papua New Guinea,2014,aggr,461737.0,Infrastructure,264,2649,Maintenance of National Roads,,,
Papua New Guinea,2014,aggr,14000.0,Infrastructure,264,26491,Water Transport Services,,,
Papua New Guinea,2013,aggr,6790.0,Infrastructure,267,,Office of Rural Development,,,
Papua New Guinea,2012,aggr,6368.0,Infrastructure,267,,Office of Rural Development,,,
Papua New Guinea,2014,aggr,62264.4,Infrastructure,267,,Office of Rural Development,,,
Papua New Guinea,2012,aggr,2206.2,Administration,268,,Central Supply & Tenders Board,,,
Papua New Guinea,2014,aggr,2636.9,Administration,268,,Central Supply & Tenders Board,,0.0,
Papua New Guinea,2013,aggr,2706.2,Administration,268,,Central Supply & Tenders Board,,0.2,
Papua New Guinea,2012,aggr,1940.0,Economic/Agriculture,269,,Office of Tourism Arts and Culture,,,
Papua New Guinea,2014,aggr,1998.6,Economic/Agriculture,269,,Office of Tourism Arts and Culture,,,
Papua New Guinea,2013,aggr,1993.9,Economic/Agriculture,269,,Office of Tourism Arts and Culture,,,
Papua New Guinea,2012,aggr,335000.0,Administration,299,,Public Debt Charges,,,
Papua New Guinea,2014,aggr,751300.0,Administration,299,,Public Debt Charges,,0.1,
Papua New Guinea,2013,aggr,671200.0,Administration,299,,Public Debt Charges,,1.0,
Papua New Guinea,2012,aggr,17819.0,Administration,502,,Office of the Auditor-General,,,
Papua New Guinea,2014,aggr,18001.0,Administration,502,,Office of the Auditor-General,,0.0,
Papua New Guinea,2013,aggr,18415.0,Administration,502,,Office of the Auditor-General,,0.0,
Papua New Guinea,2012,aggr,17518.0,Administration,503,,Ombudsman Commission,,,
Papua New Guinea,2014,aggr,18115.0,Administration,503,,Ombudsman Commission,,0.0,
Papua New Guinea,2013,aggr,18115.0,Administration,503,,Ombudsman Commission,,0.0,
Papua New Guinea,2013,aggr,5142.0,Social,505,,National Research Institute,,,
Papua New Guinea,2012,aggr,4861.0,Social,505,,National Research Institute,,,
Papua New Guinea,2014,aggr,4842.0,Social,505,,National Research Institute,,,
Papua New Guinea,2012,aggr,2787.0,Administration,506,,National Training Council,,,
Papua New Guinea,2014,aggr,3125.0,Administration,506,,National Training Council,,-0.8,
Papua New Guinea,2013,aggr,12559.0,Administration,506,,National Training Council,,3.5,
Papua New Guinea,2012,aggr,2996.0,Administration,507,,National Economic & Fiscal Commission,,,
Papua New Guinea,2014,aggr,2920.0,Administration,507,,National Economic & Fiscal Commission,,-0.1,
Papua New Guinea,2013,aggr,3082.0,Administration,507,,National Economic & Fiscal Commission,,0.0,
Papua New Guinea,2013,aggr,21884.0,Infrastructure,509,,Border Development Authority,,,
Papua New Guinea,2012,aggr,5868.0,Infrastructure,509,,Border Development Authority,,,
Papua New Guinea,2014,aggr,20209.0,Infrastructure,509,,Border Development Authority,,,
Papua New Guinea,2013,aggr,2453.0,Law & Order,510,,Legal Training Institute,,,
Papua New Guinea,2012,aggr,2366.0,Law & Order,510,,Legal Training Institute,,,
Papua New Guinea,2014,aggr,2453.0,Law & Order,510,,Legal Training Institute,,,
Papua New Guinea,2012,aggr,8475.0,Economic/Agriculture,511,,Papua New Guinea Climate Change Authority,,,
Papua New Guinea,2014,aggr,15392.0,Economic/Agriculture,511,,Papua New Guinea Climate Change Authority,,,
Papua New Guinea,2013,aggr,9991.0,Economic/Agriculture,511,,Papua New Guinea Climate Change Authority,,,
Papua New Guinea,2012,aggr,82911.0,Education,512, ,University of Papua New Guinea,,,
Papua New Guinea,2014,aggr,71583.0,Education,512,,University of Papua New Guinea,,0.3,
Papua New Guinea,2013,aggr,54271.0,Education,512,,University of Papua New Guinea,,-0.3,
Papua New Guinea,2012,aggr,47302.0,Education,513, ,University of Technology,,,
Papua New Guinea,2014,aggr,64440.0,Education,513,,University of Technology,,0.4,
Papua New Guinea,2013,aggr,46440.0,Education,513,,University of Technology,,0.0,
Papua New Guinea,2012,aggr,48967.0,Education,514, ,University of Goroka,,,
Papua New Guinea,2014,aggr,42969.0,Education,514,,University of Goroka,,0.6,
Papua New Guinea,2013,aggr,26198.0,Education,514,,University of Goroka,,-0.5,
Papua New Guinea,2012,aggr,24246.0,Education,515, ,University of Environment & Natural Resources,,,
Papua New Guinea,2014,aggr,25277.0,Education,515,,University of Environment & Natural Resources,,0.5,
Papua New Guinea,2013,aggr,17277.0,Education,515,,University of Environment & Natural Resources,,-0.3,
Papua New Guinea,2013,aggr,15164.0,Social,516,,Papua New Guinea Sports Foundation,,,
Papua New Guinea,2012,aggr,189917.0,Social,516,,Papua New Guinea Sports Foundation,,,
Papua New Guinea,2014,aggr,20164.0,Social,516,,Papua New Guinea Sports Foundation,,,
Papua New Guinea,2013,aggr,4440.0,Law & Order,517,,National Narcotics Bureau,,,
Papua New Guinea,2012,aggr,7412.0,Law & Order,517,,National Narcotics Bureau,,,
Papua New Guinea,2014,aggr,4440.0,Law & Order,517,,National Narcotics Bureau,,,
Papua New Guinea,2013,aggr,3253.0,Social,518,,PNG Maritime College,,,
Papua New Guinea,2012,aggr,3179.0,Social,518,,PNG Maritime College,,,
Papua New Guinea,2014,aggr,3253.0,Social,518,,PNG Maritime College,,,
Papua New Guinea,2012,aggr,15890.0, Health ,519,,National AIDS Council Secretariat,,,
Papua New Guinea,2014,aggr,27281.0, Health ,519,,National AIDS Council Secretariat,,0.1,
Papua New Guinea,2013,aggr,25503.0, Health ,519,,National AIDS Council Secretariat,,0.6,
Papua New Guinea,2012,aggr,15746.0, Health ,520,,Institute of Medical Research,,,
Papua New Guinea,2014,aggr,11702.0, Health ,520,,Institute of Medical Research,,0.1,
Papua New Guinea,2013,aggr,10702.0, Health ,520,,Institute of Medical Research,,-0.3,
Papua New Guinea,2013,aggr,4386.0,Social,521,,National Youth Commission,,,
Papua New Guinea,2012,aggr,11497.0,Social,521,,National Youth Commission,,,
Papua New Guinea,2014,aggr,9286.0,Social,521,,National Youth Commission,,,
Papua New Guinea,2013,aggr,13007.0,Law & Order,522,,Constitutional and Law Reform Commission,,,
Papua New Guinea,2012,aggr,4261.0,Law & Order,522,,Constitutional and Law Reform Commission,,,
Papua New Guinea,2014,aggr,4007.0,Law & Order,522,,Constitutional and Law Reform Commission,,,
Papua New Guinea,2012,aggr,5768.0,Administration,523,,Papua New Guinea Accidents Investigation Commission,,,
Papua New Guinea,2014,aggr,5566.0,Administration,523,,Papua New Guinea Accidents Investigation Commission,,-0.3,
Papua New Guinea,2013,aggr,7966.0,Administration,523,,Papua New Guinea Accidents Investigation Commission,,0.4,
Papua New Guinea,2013,aggr,220247.0,Infrastructure,524,,Independent Public Business Corporation,,,
Papua New Guinea,2012,aggr,15217.0,Infrastructure,524,,Independent Public Business Corporation,,,
Papua New Guinea,2014,aggr,514489.0,Infrastructure,524,,Independent Public Business Corporation,,,
Papua New Guinea,2013,aggr,37170.0,Infrastructure,525,,National Broadcasting Commission,,,
Papua New Guinea,2012,aggr,36100.0,Infrastructure,525,,National Broadcasting Commission,,,
Papua New Guinea,2014,aggr,36889.0,Infrastructure,525,,National Broadcasting Commission,,,
Papua New Guinea,2013,aggr,1704.0,Infrastructure,526,,National Maritime Safety Authority,,,
Papua New Guinea,2012,aggr,6704.0,Infrastructure,526,,National Maritime Safety Authority,,,
Papua New Guinea,2014,aggr,13575.0,Infrastructure,526,,National Maritime Safety Authority,,,
Papua New Guinea,2012,aggr,5279.0,Economic/Agriculture,530,,Investment Promotion Authority,,,
Papua New Guinea,2014,aggr,2852.0,Economic/Agriculture,530,,Investment Promotion Authority,,,
Papua New Guinea,2013,aggr,2852.0,Economic/Agriculture,530,,Investment Promotion Authority,,,
Papua New Guinea,2012,aggr,8975.0,Economic/Agriculture,531,,Small Business Development Corporation,,,
Papua New Guinea,2014,aggr,6402.0,Economic/Agriculture,531,,Small Business Development Corporation,,,
Papua New Guinea,2013,aggr,7802.0,Economic/Agriculture,531,,Small Business Development Corporation,,,
Papua New Guinea,2012,aggr,5362.0,Economic/Agriculture,532,,National Institute of Standards & Industrial Technology,,,
Papua New Guinea,2014,aggr,3308.0,Economic/Agriculture,532,,National Institute of Standards & Industrial Technology,,,
Papua New Guinea,2013,aggr,3308.0,Economic/Agriculture,532,,National Institute of Standards & Industrial Technology,,,
Papua New Guinea,2012,aggr,2239.0,Economic/Agriculture,533,,Industrial Centres Development Corporation,,,
Papua New Guinea,2014,aggr,2346.0,Economic/Agriculture,533,,Industrial Centres Development Corporation,,,
Papua New Guinea,2013,aggr,2346.0,Economic/Agriculture,533,,Industrial Centres Development Corporation,,,
Papua New Guinea,2012,aggr,25333.0,Economic/Agriculture,535,,Mineral Resources Authority,,,
Papua New Guinea,2014,aggr,5876.0,Economic/Agriculture,535,,Mineral Resources Authority,,,
Papua New Guinea,2013,aggr,30417.0,Economic/Agriculture,535,,Mineral Resources Authority,,,
Papua New Guinea,2012,aggr,1040.0,Economic/Agriculture,536,,Kokonas Indasty Kopration,,,
Papua New Guinea,2014,aggr,13079.0,Economic/Agriculture,536,,Kokonas Indasty Kopration,,,
Papua New Guinea,2013,aggr,8114.0,Economic/Agriculture,536,,Kokonas Indasty Kopration,,,
Papua New Guinea,2013,aggr,199457.0,Infrastructure,537,,National Airports Corporation,,,
Papua New Guinea,2012,aggr,15000.0,Infrastructure,537,,National Airports Corporation,,,
Papua New Guinea,2014,aggr,149692.0,Infrastructure,537,,National Airports Corporation,,,
Papua New Guinea,2013,aggr,14300.0,Infrastructure,538,,Papua New Guinea Air Services Limited,,,
Papua New Guinea,2012,aggr,5000.0,Infrastructure,538,,Papua New Guinea Air Services Limited,,,
Papua New Guinea,2014,aggr,16338.0,Infrastructure,538,,Papua New Guinea Air Services Limited,,,
Papua New Guinea,2013,aggr,29708.0,Social,539,,National Museum and Art Gallary,,,
Papua New Guinea,2012,aggr,12896.0,Social,539,,National Museum and Art Gallary,,,
Papua New Guinea,2014,aggr,35008.0,Social,539,,National Museum and Art Gallary,,,
Papua New Guinea,2013,aggr,245.0,Infrastructure,541,,National Housing Corporation,,,
Papua New Guinea,2012,aggr,245.0,Infrastructure,541,,National Housing Corporation,,,
Papua New Guinea,2014,aggr,245.0,Infrastructure,541,,National Housing Corporation,,,
Papua New Guinea,2013,aggr,5644.0,Social,542,,National Cultural Commission,,,
Papua New Guinea,2012,aggr,9704.0,Social,542,,National Cultural Commission,,,
Papua New Guinea,2014,aggr,5174.0,Social,542,,National Cultural Commission,,,
Papua New Guinea,2012,aggr,80000.0,Economic/Agriculture,543,,National Development Bank,,,
Papua New Guinea,2014,aggr,85000.0,Economic/Agriculture,543,,National Development Bank,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,543,,National Development Bank,,,
Papua New Guinea,2013,aggr,50467.0,Infrastructure,546,,PNG Power Limited,,,
Papua New Guinea,2012,aggr,3000.0,Infrastructure,546,,PNG Power Limited,,,
Papua New Guinea,2014,aggr,125296.0,Infrastructure,546,,PNG Power Limited,,,
Papua New Guinea,2012,aggr,2393.0,Economic/Agriculture,549,,Office of Coastal Fisheries Development Agency,,,
Papua New Guinea,2014,aggr,42446.0,Economic/Agriculture,549,,Office of Coastal Fisheries Development Agency,,,
Papua New Guinea,2013,aggr,17546.0,Economic/Agriculture,549,,Office of Coastal Fisheries Development Agency,,,
Papua New Guinea,2012,aggr,12315.0,Economic/Agriculture,550,,Cocoa Coconut Institute Ltd,,,
Papua New Guinea,2014,aggr,16550.0,Economic/Agriculture,550,,Cocoa Coconut Institute Ltd,,,
Papua New Guinea,2013,aggr,9650.0,Economic/Agriculture,550,,Cocoa Coconut Institute Ltd,,,
Papua New Guinea,2012,aggr,8000.0,Economic/Agriculture,551,,Fisheries Project,,,
Papua New Guinea,2014,aggr,4000.0,Economic/Agriculture,551,,Fisheries Project,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,551,,Fisheries Project,,,
Papua New Guinea,2012,aggr,10086.0,Economic/Agriculture,553,,Fresh Produce Development Corporation,,,
Papua New Guinea,2014,aggr,11533.0,Economic/Agriculture,553,,Fresh Produce Development Corporation,,,
Papua New Guinea,2013,aggr,5823.0,Economic/Agriculture,553,,Fresh Produce Development Corporation,,,
Papua New Guinea,2012,aggr,9184.0,Economic/Agriculture,554,,PNG Coffee Industry Corporation,,,
Papua New Guinea,2014,aggr,32423.0,Economic/Agriculture,554,,PNG Coffee Industry Corporation,,,
Papua New Guinea,2013,aggr,7223.0,Economic/Agriculture,554,,PNG Coffee Industry Corporation,,,
Papua New Guinea,2012,aggr,49075.0,Economic/Agriculture,557,,PNG National Forest Authority,,,
Papua New Guinea,2014,aggr,31827.0,Economic/Agriculture,557,,PNG National Forest Authority,,,
Papua New Guinea,2013,aggr,70046.0,Economic/Agriculture,557,,PNG National Forest Authority,,,
Papua New Guinea,2012,aggr,10710.0,Economic/Agriculture,558,,Tourism Promotion Authority,,,
Papua New Guinea,2014,aggr,13710.0,Economic/Agriculture,558,,Tourism Promotion Authority,,,
Papua New Guinea,2013,aggr,10710.0,Economic/Agriculture,558,,Tourism Promotion Authority,,,
Papua New Guinea,2012,aggr,18695.0,Economic/Agriculture,559,,PNG Oil Palm Industry Corporation,,,
Papua New Guinea,2014,aggr,10168.0,Economic/Agriculture,559,,PNG Oil Palm Industry Corporation,,,
Papua New Guinea,2013,aggr,10600.0,Economic/Agriculture,559,,PNG Oil Palm Industry Corporation,,,
Papua New Guinea,2012,aggr,11392.0,Economic/Agriculture,562,,National Agriculture Research Institute,,,
Papua New Guinea,2014,aggr,16747.0,Economic/Agriculture,562,,National Agriculture Research Institute,,,
Papua New Guinea,2013,aggr,15661.0,Economic/Agriculture,562,,National Agriculture Research Institute,,,
Papua New Guinea,2012,aggr,7130.0,Economic/Agriculture,563,,National Agriculture Quarantine & Inspection Authority,,,
Papua New Guinea,2014,aggr,7241.0,Economic/Agriculture,563,,National Agriculture Quarantine & Inspection Authority,,,
Papua New Guinea,2013,aggr,5741.0,Economic/Agriculture,563,,National Agriculture Quarantine & Inspection Authority,,,
Papua New Guinea,2013,aggr,11112.0,Infrastructure,565,,Civil Aviation Authority,,,
Papua New Guinea,2012,aggr,10519.0,Infrastructure,565,,Civil Aviation Authority,,,
Papua New Guinea,2014,aggr,11112.0,Infrastructure,565,,Civil Aviation Authority,,,
Papua New Guinea,2012,aggr,1000.0,Economic/Agriculture,566,,PNG Cocoa Board,,,
Papua New Guinea,2014,aggr,16800.0,Economic/Agriculture,566,,PNG Cocoa Board,,,
Papua New Guinea,2013,aggr,0.0,Economic/Agriculture,566,,PNG Cocoa Board,,,
Papua New Guinea,2012,aggr,6000.0,Economic/Agriculture,568,,Livestock Development Corporation,,,
Papua New Guinea,2014,aggr,8000.0,Economic/Agriculture,568,,Livestock Development Corporation,,,
Papua New Guinea,2013,aggr,5000.0,Economic/Agriculture,568,,Livestock Development Corporation,,,
Papua New Guinea,2012,aggr,9904.0,Economic/Agriculture,569,,Independent Consumer and Competition Commission,,,
Papua New Guinea,2014,aggr,9631.0,Economic/Agriculture,569,,Independent Consumer and Competition Commission,,,
Papua New Guinea,2013,aggr,9729.0,Economic/Agriculture,569,,Independent Consumer and Competition Commission,,,
Papua New Guinea,2012,aggr,67479.0,Provinces,571,,Fly River Provincial Government,,,
Papua New Guinea,2014,aggr,122881.0,Provinces,571,,Fly River Provincial Government,,,
Papua New Guinea,2013,aggr,116835.0,Provinces,571,,Fly River Provincial Government,,,
Papua New Guinea,2012,aggr,49434.0,Provinces,572,, Gulf Provincial Government,,,
Papua New Guinea,2014,aggr,89462.0,Provinces,572,, Gulf Provincial Government,,,
Papua New Guinea,2013,aggr,85328.0,Provinces,572,, Gulf Provincial Government,,,
Papua New Guinea,2012,aggr,70024.0,Provinces,573,, Central Provincial Government,,,
Papua New Guinea,2014,aggr,146998.0,Provinces,573,, Central Provincial Government,,,
Papua New Guinea,2013,aggr,142072.0,Provinces,573,, Central Provincial Government,,,
Papua New Guinea,2012,aggr,8101.0,Provinces,574,, National Capital District,,,
Papua New Guinea,2014,aggr,62120.0,Provinces,574,, National Capital District,,,
Papua New Guinea,2013,aggr,57129.0,Provinces,574,, National Capital District,,,
Papua New Guinea,2012,aggr,75765.0,Provinces,575,, Milne Bay Provincial Government,,,
Papua New Guinea,2014,aggr,140083.0,Provinces,575,, Milne Bay Provincial Government,,,
Papua New Guinea,2013,aggr,136839.0,Provinces,575,, Milne Bay Provincial Government,,,
Papua New Guinea,2012,aggr,41541.0,Provinces,576,, Oro Provincial Government,,,
Papua New Guinea,2014,aggr,82089.0,Provinces,576,, Oro Provincial Government,,,
Papua New Guinea,2013,aggr,81104.0,Provinces,576,, Oro Provincial Government,,,
Papua New Guinea,2012,aggr,143735.0,Provinces,577,, Southern Highlands Provincial Government,,,
