Country,Year,Type,Value,Sector,Department,Programme,Sub-Programme,Name,Notes,Changes
Kiribati,2010,aggr,155220.86,Recreation culture and religion ,Ministry of Internal and Social Affairs,,,Ministry of Internal and Social Affairs,,
Kiribati,2010,aggr,93815.32,Recreation culture and religion ,Ministry of Internal and Social Affairs,Cultural Affairs,,Cultural Affairs,,
Kiribati,2010,aggr,61405.54,Recreation culture and religion ,Ministry of Internal and Social Affairs,Youth and Sport,,Youth and Sport,,
Kiribati,2010,aggr,,Recreation culture and religion ,Other Government Expenses,Other Government Expenses,,Other Government Expenses,,
Kiribati,2010,aggr,,Recreation culture and religion ,Other Government Expenses,Other Payments - MEYS,,Other Payments - MEYS,,
Kiribati,2010,aggr,591543.8,Social protection ,,,,Social protection ,,
Kiribati,2010,aggr,,Social protection ,Ministry of Environment Lands and Agriculture Development1,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2010,aggr,,Social protection ,Ministry of Environment Lands and Agriculture Development1,Social Welfare,,Social Welfare,,
Kiribati,2010,aggr,591543.8,Social protection ,Ministry of Internal and Social Affairs1,,,Ministry of Internal and Social Affairs,,
Kiribati,2010,aggr,591543.8,Social protection ,Ministry of Internal and Social Affairs1,Social Welfare,,Social Welfare,,
Kiribati,2010,aggr,,Social protection ,Ministry of Internal and Social Affairs1,Women Development Division,,Women Development Division,,
Kiribati,2010,aggr,117605792.8,,,,,,,
Kiribati,2011,aggr,29294307,Economic affairs ,,,,Economic affairs ,,
Kiribati,2011,aggr,1309219,Economic affairs ,Ministry of Commerce Industry and Cooperatives,,,Ministry of Commerce Industry and Cooperatives,,
Kiribati,2011,aggr,319129.77,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Business Promotion,,Business Promotion,,
Kiribati,2011,aggr,393402.85,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Business Regulation,,Business Regulation,,
Kiribati,2011,aggr,440177.11,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Policy Development,,Policy Development,,
Kiribati,2011,aggr,,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Promotion of Commerce Industry and Tourism in Kiribati,,Promotion of Commerce Industry and Tourism in Kiribati,,
Kiribati,2011,aggr,,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Promotion of Foreign Investments,,Promotion of Foreign Investments,,
Kiribati,2011,aggr,156509.39,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Regulation and Christmas Island Development,,Regulation and Christmas Island Development,,
Kiribati,2011,aggr,,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Services to Cooperatives,,Services to Cooperatives,,
Kiribati,2011,aggr,5360704,Economic affairs ,Ministry of Commerce Transport and Tourism Development,,,Ministry of Commerce Transport and Tourism Development,,
Kiribati,2011,aggr,2667738.69,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2011,aggr,213587.03,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Administration and Regulation of Civil Aviation,,Administration and Regulation of Civil Aviation,,
Kiribati,2011,aggr,64527.54,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Information Technology,,Information Technology,,
Kiribati,2011,aggr,371854.63,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Meteorological Information,,Meteorological Information,,
Kiribati,2011,aggr,740381.62,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Operation of Airports,,Operation of Airports,,
Kiribati,2011,aggr,125441.74,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Philatelic Bureau,,Philatelic Bureau,,
Kiribati,2011,aggr,353419.05,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Postal Services,,Postal Services,,
Kiribati,2011,aggr,208458.25,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Printing Services,,Printing Services,,
Kiribati,2011,aggr,200679.59,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Promotion of Tourism,,Promotion of Tourism,,
Kiribati,2011,aggr,79250.84,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Safer Navigational Infrastructure,,Safer Navigational Infrastructure,,
Kiribati,2011,aggr,126619.26,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Search and Rescue,,Search and Rescue,,
Kiribati,2011,aggr,208746.25,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Services to Shipping,,Services to Shipping,,
Kiribati,2011,aggr,,Economic affairs ,Ministry of Environment Lands and Agriculture Development,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2011,aggr,,Economic affairs ,Ministry of Environment Lands and Agriculture Development,Services to Agriculture and Livestock,,Services to Agriculture and Livestock,,
Kiribati,2011,aggr,4289302,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,,,Ministry of Fisheries and Mineral Resource Development,,
Kiribati,2011,aggr,991176.69,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Information Technology ,,Information Technology ,,
Kiribati,2011,aggr,2446280.9,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Licensing and Fisheries,,Licensing and Fisheries,,
Kiribati,2011,aggr,173822.7,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Management of Mineral Resources,,Management of Mineral Resources,,
Kiribati,2011,aggr,46689.61,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Planning,,Planning,,
Kiribati,2011,aggr,631332.2,Economic affairs ,Ministry of Fisheries and Mineral Resource Development,Policy Resource and Development,,Policy Resource and Development,,
Kiribati,2011,aggr,4412232,Economic affairs ,Ministry of Labour & Human Resource Development,,,Ministry of Labour & Human Resource Development,,
Kiribati,2011,aggr,621741.73,Economic affairs ,Ministry of Labour & Human Resource Development,Fisheries Training Centre,,Fisheries Training Centre,,
Kiribati,2011,aggr,563420.52,Economic affairs ,Ministry of Labour & Human Resource Development,KIT Services,,KIT Services,,
Kiribati,2011,aggr,988664.62,Economic affairs ,Ministry of Labour & Human Resource Development,Labour Services,,Labour Services,,
Kiribati,2011,aggr,1581892.47,Economic affairs ,Ministry of Labour & Human Resource Development,Marine Training Centre,,Marine Training Centre,,
Kiribati,2011,aggr,656512.29,Economic affairs ,Ministry of Labour & Human Resource Development,Policy Development,,Policy Development,,
Kiribati,2011,aggr,3902884,Economic affairs ,Ministry of Public Works and Utilities,,,Ministry of Public Works and Utilities,,
Kiribati,2011,aggr,1822327.08,Economic affairs ,Ministry of Public Works and Utilities,Civil Engineering Services,,Civil Engineering Services,,
Kiribati,2011,aggr,537640.85,Economic affairs ,Ministry of Public Works and Utilities,Construction Services,,Construction Services,,
Kiribati,2011,aggr,38684.77,Economic affairs ,Ministry of Public Works and Utilities,Electricity for Public Places,,Electricity for Public Places,,
Kiribati,2011,aggr,138252.42,Economic affairs ,Ministry of Public Works and Utilities,Energy Planning,,Energy Planning,,
Kiribati,2011,aggr,183364.31,Economic affairs ,Ministry of Public Works and Utilities,Joinery Services,,Joinery Services,,
Kiribati,2011,aggr,483866.27,Economic affairs ,Ministry of Public Works and Utilities,Policy Advice,,Policy Advice,,
Kiribati,2011,aggr,88002.34,Economic affairs ,Ministry of Public Works and Utilities,Public Works,,Public Works,,
Kiribati,2011,aggr,209393.01,Economic affairs ,Ministry of Public Works and Utilities,Technical and Design Services,,Technical and Design Services,,
Kiribati,2011,aggr,401353.01,Economic affairs ,Ministry of Public Works and Utilities,Water Supply,,Water Supply,,
Kiribati,2011,aggr,10019966,Economic affairs ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2011,aggr,,Economic affairs ,Other Government Expenses,Air Kiribati Subsidy,,Air Kiribati Subsidy,,
Kiribati,2011,aggr,8050000,Economic affairs ,Other Government Expenses,Copra Price Subsidy,,Copra Price Subsidy,,
Kiribati,2011,aggr,,Economic affairs ,Other Government Expenses,DBK,,DBK,,
Kiribati,2011,aggr,,Economic affairs ,Other Government Expenses,GoK W/Capital Guarantee Corp,,GoK W/Capital Guarantee Corp,,
Kiribati,2011,aggr,,Economic affairs ,Other Government Expenses,GoK Working Capital KMEL,,GoK Working Capital KMEL,,
Kiribati,2011,aggr,0,Economic affairs ,Other Government Expenses,Gov. O/S Debts with KSCL,,Gov. O/S Debts with KSCL,,
Kiribati,2011,aggr,,Economic affairs ,Other Government Expenses,Int. Air Services Subsidy,,Int. Air Services Subsidy,,
Kiribati,2011,aggr,,Economic affairs ,Other Government Expenses,Kiritimati Maint. Contribution,,Kiritimati Maint. Contribution,,
Kiribati,2011,aggr,,Economic affairs ,Other Government Expenses,MLHRD,,MLHRD,,
Kiribati,2011,aggr,7624.65,Economic affairs ,Other Government Expenses,NA,,NA,,
Kiribati,2011,aggr,480000,Economic affairs ,Other Government Expenses,PUB,,PUB,,
Kiribati,2011,aggr,,Economic affairs ,Other Government Expenses,Subsidy to Betio Shipyard Ltd,,Subsidy to Betio Shipyard Ltd,,
Kiribati,2011,aggr,250000,Economic affairs ,Other Government Expenses,Subsidy to KHC,,Subsidy to KHC,,
Kiribati,2011,aggr,1197665.63,Economic affairs ,Other Government Expenses,Support Grants,,Support Grants,,
Kiribati,2011,aggr,,Economic affairs ,Other Government Expenses,Village Banks Subsidy,,Village Banks Subsidy,,
Kiribati,2011,aggr,34675.6,Economic affairs ,Other Government Expenses,Volunt. Org. Grants,,Volunt. Org. Grants,,
Kiribati,2011,aggr,22947200.85,Education ,,,,Education ,,
Kiribati,2011,aggr,773274.47,Education ,Conducting and Provision of Exams,,,Conducting and Provision of Exams,,
Kiribati,2011,aggr,5272375.82,Education ,Junior Secondary Education,,,Junior Secondary Education,,
Kiribati,2011,aggr,1324716.69,Education ,KGV and EBS Secondary School,,,KGV and EBS Secondary School,,
Kiribati,2011,aggr,2554059.54,Education ,Policy Advice,,,Policy Advice,,
Kiribati,2011,aggr,8039363.05,Education ,Primary Education Services,,,Primary Education Services,,
Kiribati,2011,aggr,326215.51,Education ,Provision of Library and Archival Services,,,Provision of Library and Archival Services,,
Kiribati,2011,aggr,934854.84,Education ,Support to Non-Formal Education,,,Support to Non-Formal Education,,
Kiribati,2011,aggr,539851.24,Education ,Teabike College Secondary School,,,Teabike College Secondary School,,
Kiribati,2011,aggr,,Education ,Teacher Training,,,Teacher Training,,
Kiribati,2011,aggr,685432.45,Education ,Teachers Training,,,Teachers Training,,
Kiribati,2011,aggr,2497057.24,Education ,Teaching Resources ,,,Teaching Resources ,,
Kiribati,2011,aggr,,Education ,Youth and Sport,,,Youth and Sport,,
Kiribati,2011,aggr,,Education ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2011,aggr,,Education ,Other Government Expenses,USP,,USP,,
Kiribati,2011,aggr,2707453.18,Environmental protection ,,,,Environmental protection ,,
Kiribati,2011,aggr,559953.17,Environmental protection ,Administration,,,Administration,,
Kiribati,2011,aggr,1077106.93,Environmental protection ,Agriculture,,,Agriculture,,
Kiribati,2011,aggr,1070393.08,Environmental protection ,Lands and Survey,,,Lands and Survey,,
Kiribati,2011,aggr,44687334.83,General public services ,,,,General public services ,,
Kiribati,2011,aggr,7424678.9,General public services ,Contribution to the Development Fund,,,Contribution to the Development Fund,,
Kiribati,2011,aggr,574858.66,General public services ,Kiribati National Audit Office,,,Kiribati National Audit Office,,
Kiribati,2011,aggr,42707.1,General public services ,Kiribati National Audit Office,Audits of Local Government,,Audits of Local Government,,
Kiribati,2011,aggr,112549.05,General public services ,Kiribati National Audit Office,Audits of Statutory Authorities,,Audits of Statutory Authorities,,
Kiribati,2011,aggr,419602.51,General public services ,Kiribati National Audit Office,Government Audits,,Government Audits,,
Kiribati,2011,aggr,2349863.46,General public services ,Maneaba ni Maungatabu,,,Maneaba ni Maungatabu,,
Kiribati,2011,aggr,943618.5,General public services ,Maneaba ni Maungatabu,Administration and Support Services,,Administration and Support Services,,
Kiribati,2011,aggr,59322.47,General public services ,Maneaba ni Maungatabu,Parliamentary Committees,,Parliamentary Committees,,
Kiribati,2011,aggr,1346922.49,General public services ,Maneaba ni Maungatabu,Parliamentary Meetings,,Parliamentary Meetings,,
Kiribati,2011,aggr,383541.74,General public services ,Ministry of Environment Lands and Agriculture Development,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2011,aggr,383541.74,General public services ,Ministry of Environment Lands and Agriculture Development,Environment,,Environment,,
Kiribati,2011,aggr,,General public services ,Ministry of Environment Lands and Agriculture Development,Land Adminstration,,Land Adminstration,,
Kiribati,2011,aggr,5895060.09,General public services ,Ministry of Finance and Economic Development,,,Ministry of Finance and Economic Development,,
Kiribati,2011,aggr,676933.82,General public services ,Ministry of Finance and Economic Development,Administration Policy Advice and Support Services,,Administration Policy Advice and Support Services,,
Kiribati,2011,aggr,499757.85,General public services ,Ministry of Finance and Economic Development,Customs & Border Management,,Customs & Border Management,,
Kiribati,2011,aggr,3318441.6,General public services ,Ministry of Finance and Economic Development,Economic Planning & Budget Management,,Economic Planning & Budget Management,,
Kiribati,2011,aggr,51029.5,General public services ,Ministry of Finance and Economic Development,Internal Audit,,Internal Audit,,
Kiribati,2011,aggr,,General public services ,Ministry of Finance and Economic Development,IT,,IT,,
Kiribati,2011,aggr,59852.56,General public services ,Ministry of Finance and Economic Development,NA,,NA,,
Kiribati,2011,aggr,728946.12,General public services ,Ministry of Finance and Economic Development,Rec. Acct. Transactions & Fin. Rpts.,,Rec. Acct. Transactions & Fin. Rpts.,,
Kiribati,2011,aggr,294623.39,General public services ,Ministry of Finance and Economic Development,Statistical Services,,Statistical Services,,
Kiribati,2011,aggr,265475.25,General public services ,Ministry of Finance and Economic Development,Taxation Administration,,Taxation Administration,,
Kiribati,2011,aggr,1206761.61,General public services ,Ministry of Foreign Affairs and Immigration,,,Ministry of Foreign Affairs and Immigration,,
Kiribati,2011,aggr,204913.73,General public services ,Ministry of Foreign Affairs and Immigration,Immigration Services,,Immigration Services,,
Kiribati,2011,aggr,304022.24,General public services ,Ministry of Foreign Affairs and Immigration,Kiribati High Commission,,Kiribati High Commission,,
Kiribati,2011,aggr,697825.64,General public services ,Ministry of Foreign Affairs and Immigration,Policy Development,,Policy Development,,
Kiribati,2011,aggr,7066295.45,General public services ,Ministry of Internal and Social Affairs,,,Ministry of Internal and Social Affairs,,
Kiribati,2011,aggr,2556416.7,General public services ,Ministry of Internal and Social Affairs,Assistance to Local Governments,,Assistance to Local Governments,,
Kiribati,2011,aggr,165111.71,General public services ,Ministry of Internal and Social Affairs,Civil Registration,,Civil Registration,,
Kiribati,2011,aggr,424993.65,General public services ,Ministry of Internal and Social Affairs,Land Adminstration,,Land Adminstration,,
Kiribati,2011,aggr,60897.92,General public services ,Ministry of Internal and Social Affairs,NA,,NA,,
Kiribati,2011,aggr,1010919.82,General public services ,Ministry of Internal and Social Affairs,Policy Development,,Policy Development,,
Kiribati,2011,aggr,2847955.65,General public services ,Ministry of Internal and Social Affairs,Promoting Rural Development,,Promoting Rural Development,,
Kiribati,2011,aggr,4583054.46,General public services ,Ministry of Line and Phoenix Island Development,,,Ministry of Line and Phoenix Island Development,,
Kiribati,2011,aggr,1253719.05,General public services ,Ministry of Line and Phoenix Island Development,Administration & Policy Development,,Administration & Policy Development,,
Kiribati,2011,aggr,181924.03,General public services ,Ministry of Line and Phoenix Island Development,Civil Engineering,,Civil Engineering,,
Kiribati,2011,aggr,,General public services ,Ministry of Line and Phoenix Island Development,Civil Unit,,Civil Unit,,
Kiribati,2011,aggr,92749.51,General public services ,Ministry of Line and Phoenix Island Development,Development Planning Unit,,Development Planning Unit,,
Kiribati,2011,aggr,186763.32,General public services ,Ministry of Line and Phoenix Island Development,Electricity Distribution,,Electricity Distribution,,
Kiribati,2011,aggr,1032885.91,General public services ,Ministry of Line and Phoenix Island Development,Electricity Generation,,Electricity Generation,,
Kiribati,2011,aggr,179649.36,General public services ,Ministry of Line and Phoenix Island Development,Finance Management,,Finance Management,,
Kiribati,2011,aggr,34556.75,General public services ,Ministry of Line and Phoenix Island Development,Housing,,Housing,,
Kiribati,2011,aggr,73283.39,General public services ,Ministry of Line and Phoenix Island Development,Information Technology,,Information Technology,,
Kiribati,2011,aggr,,General public services ,Ministry of Line and Phoenix Island Development,IT Services,,IT Services,,
Kiribati,2011,aggr,459874.47,General public services ,Ministry of Line and Phoenix Island Development,Public Works Development,,Public Works Development,,
Kiribati,2011,aggr,472243.24,General public services ,Ministry of Line and Phoenix Island Development,Solar Salt Unit,,Solar Salt Unit,,
Kiribati,2011,aggr,615405.43,General public services ,Ministry of Line and Phoenix Island Development,Water Supply,,Water Supply,,
Kiribati,2011,aggr,3585521.63,General public services ,Office of Te Beretitenti,,,Office of Te Beretitenti,,
Kiribati,2011,aggr,3408693.77,General public services ,Office of Te Beretitenti,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2011,aggr,,General public services ,Office of Te Beretitenti,Land Grievances Registration Tribunal,,Land Grievances Registration Tribunal,,
Kiribati,2011,aggr,176827.86,General public services ,Office of Te Beretitenti,Support to the Beretitenti,,Support to the Beretitenti,,
Kiribati,2011,aggr,6189553.25,General public services ,Other Government Expenses,,,Other Government Expenses,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,25th Ann. Indp. - OB,,25th Ann. Indp. - OB,,
Kiribati,2011,aggr,1242.76,General public services ,Other Government Expenses,Commission of Enquiry,,Commission of Enquiry,,
Kiribati,2011,aggr,169438.04,General public services ,Other Government Expenses,Construction of HMLPID House,,Construction of HMLPID House,,
Kiribati,2011,aggr,277187.17,General public services ,Other Government Expenses,Contribution (MFAI),,Contribution (MFAI),,
Kiribati,2011,aggr,465106.77,General public services ,Other Government Expenses,Council Charges,,Council Charges,,
Kiribati,2011,aggr,322486.62,General public services ,Other Government Expenses,Elections,,Elections,,
Kiribati,2011,aggr,2200,General public services ,Other Government Expenses,Ferry Services to Islands,,Ferry Services to Islands,,
Kiribati,2011,aggr,448110.31,General public services ,Other Government Expenses,Gov. Buildings Repair & Maint.,,Gov. Buildings Repair & Maint.,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,Gov. O/S with PVU,,Gov. O/S with PVU,,
Kiribati,2011,aggr,2276452.28,General public services ,Other Government Expenses,Land Rent,,Land Rent,,
Kiribati,2011,aggr,339323.75,General public services ,Other Government Expenses,Local Total,,Local Total,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,MCTTD,,MCTTD,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,MELAD,,MELAD,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,MEYSD,,MEYSD,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,MFED,,MFED,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,MHMS,,MHMS,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,MISA 1,,MISA 1,,
Kiribati,2011,aggr,430200,General public services ,Other Government Expenses,NA,,NA,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,National Disaster,,National Disaster,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,OB 2,,OB 2,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,Other Payments - MFMRD,,Other Payments - MFMRD,,
Kiribati,2011,aggr,1436279.58,General public services ,Other Government Expenses,Other Payments - MISA,,Other Payments - MISA,,
Kiribati,2011,aggr,0,General public services ,Other Government Expenses,Other Payments - OB,,Other Payments - OB,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,PSO,,PSO,,
Kiribati,2011,aggr,21525.97,General public services ,Other Government Expenses,Sal. KPF Pen. Contribution,,Sal. KPF Pen. Contribution,,
Kiribati,2011,aggr,,General public services ,Other Government Expenses,Secondary Mission Schools,,Secondary Mission Schools,,
Kiribati,2011,aggr,4429923.97,General public services ,Public Debt,,,Public Debt,,
Kiribati,2011,aggr,4429923.97,General public services ,Public Debt,Debt Servicing,,Debt Servicing,,
Kiribati,2011,aggr,224827.6,General public services ,Public Service Commission,,,Public Service Commission,,
Kiribati,2011,aggr,224827.6,General public services ,Public Service Commission,Servicing PSC,,Servicing PSC,,
Kiribati,2011,aggr,773394.01,General public services ,Public Service Office,,,Public Service Office,,
Kiribati,2011,aggr,479466.98,General public services ,Public Service Office,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2011,aggr,293162.03,General public services ,Public Service Office,Human Resource Management,,Human Resource Management,,
Kiribati,2011,aggr,765,General public services ,Public Service Office,Human Resource Planning and Development,,Human Resource Planning and Development,,
Kiribati,2011,aggr,,General public services ,Public Service Office,Information Technology Services,,Information Technology Services,,
Kiribati,2011,aggr,17069313.84,Health ,,,,Health ,,
Kiribati,2011,aggr,3376075.08,Health ,Administration,,,Administration,,
Kiribati,2011,aggr,,Health ,Communicable Disease Control,,,Communicable Disease Control,,
Kiribati,2011,aggr,,Health ,Dental Serives,,,Dental Serives,,
Kiribati,2011,aggr,354760.18,Health ,Dental Services,,,Dental Services,,
Kiribati,2011,aggr,,Health ,HIV and AIDS,,,HIV and AIDS,,
Kiribati,2011,aggr,476274.96,Health ,Laboratory Services,,,Laboratory Services,,
Kiribati,2011,aggr,312328.13,Health ,Linnix Services,,,Linnix Services,,
Kiribati,2011,aggr,311232.13,Health ,Nursing Care and Medical Training,,,Nursing Care and Medical Training,,
Kiribati,2011,aggr,4750373.22,Health ,Nursing Services,,,Nursing Services,,
Kiribati,2011,aggr,1973776.77,Health ,Pharmacy and Medical Stores,,,Pharmacy and Medical Stores,,
Kiribati,2011,aggr,365131.57,Health ,Physiotherapy Services,,,Physiotherapy Services,,
Kiribati,2011,aggr,2332116.14,Health ,Public Health Services - Curative,,,Public Health Services - Curative,,
Kiribati,2011,aggr,1235353.89,Health ,Public Health Services - Preventative,,,Public Health Services - Preventative,,
Kiribati,2011,aggr,259298.03,Health ,Radiology,,,Radiology,,
Kiribati,2011,aggr,1322593.74,Health ,Support Services,,,Support Services,,
Kiribati,2011,aggr,9347469.65,Public order and safety ,,,,Public order and safety ,,
Kiribati,2011,aggr,1569005.22,Public order and safety ,Judiciary,,,Judiciary,,
Kiribati,2011,aggr,220405.79,Public order and safety ,Judiciary,Administration and Policy Support,,Administration and Policy Support,,
Kiribati,2011,aggr,391747.16,Public order and safety ,Judiciary,Judicial Services,,Judicial Services,,
Kiribati,2011,aggr,230835.84,Public order and safety ,Judiciary,Legal and Support Services,,Legal and Support Services,,
Kiribati,2011,aggr,726016.43,Public order and safety ,Judiciary,Magisterial Services,,Magisterial Services,,
Kiribati,2011,aggr,587632.17,Public order and safety ,Office of the Attorney General,,,Office of the Attorney General,,
Kiribati,2011,aggr,145963.34,Public order and safety ,Office of the Attorney General,Civil Laws,,Civil Laws,,
Kiribati,2011,aggr,,Public order and safety ,Office of the Attorney General,Company Registration,,Company Registration,,
Kiribati,2011,aggr,54410.4,Public order and safety ,Office of the Attorney General,Criminal Prosecution,,Criminal Prosecution,,
Kiribati,2011,aggr,,Public order and safety ,Office of the Attorney General,Law Revision,,Law Revision,,
Kiribati,2011,aggr,387258.43,Public order and safety ,Office of the Attorney General,Policy Development,,Policy Development,,
Kiribati,2011,aggr,7190832.26,Public order and safety ,Police and Prisons,,,Police and Prisons,,
Kiribati,2011,aggr,191171.39,Public order and safety ,Police and Prisons,Airport and Domestic Fire Services,,Airport and Domestic Fire Services,,
Kiribati,2011,aggr,583550.71,Public order and safety ,Police and Prisons,Custody and Supervision of Prisoners,,Custody and Supervision of Prisoners,,
Kiribati,2011,aggr,539292.41,Public order and safety ,Police and Prisons,Investigation Prosecution and Intelligence,,Investigation Prosecution and Intelligence,,
Kiribati,2011,aggr,3571558.58,Public order and safety ,Police and Prisons,Maintenance of Law and Order,,Maintenance of Law and Order,,
Kiribati,2011,aggr,1398211.66,Public order and safety ,Police and Prisons,Policy Services,,Policy Services,,
Kiribati,2011,aggr,907047.51,Public order and safety ,Police and Prisons,Surveillance of EEZ,,Surveillance of EEZ,,
Kiribati,2011,aggr,157078.03,Recreation culture and religion ,,,,Recreation culture and religion ,,
Kiribati,2011,aggr,157078.03,Recreation culture and religion ,Ministry of Internal and Social Affairs,,,Ministry of Internal and Social Affairs,,
Kiribati,2011,aggr,102460.97,Recreation culture and religion ,Ministry of Internal and Social Affairs,Cultural Affairs,,Cultural Affairs,,
Kiribati,2011,aggr,54617.06,Recreation culture and religion ,Ministry of Internal and Social Affairs,Youth and Sport,,Youth and Sport,,
Kiribati,2011,aggr,,Recreation culture and religion ,Other Government Expenses,Other Government Expenses,,Other Government Expenses,,
Kiribati,2011,aggr,,Recreation culture and religion ,Other Government Expenses,Other Payments - MEYS,,Other Payments - MEYS,,
Kiribati,2011,aggr,436589.57,Social protection ,,,,Social protection ,,
Kiribati,2011,aggr,,Social protection ,Ministry of Environment Lands and Agriculture Development1,,,Ministry of Environment Lands and Agriculture Development,,
Kiribati,2011,aggr,,Social protection ,Ministry of Environment Lands and Agriculture Development1,Social Welfare,,Social Welfare,,
Kiribati,2011,aggr,436589.57,Social protection ,Ministry of Internal and Social Affairs1,,,Ministry of Internal and Social Affairs,,
Kiribati,2011,aggr,436589.57,Social protection ,Ministry of Internal and Social Affairs1,Social Welfare,,Social Welfare,,
Kiribati,2011,aggr,,Social protection ,Ministry of Internal and Social Affairs1,Women Development Division,,Women Development Division,,
Kiribati,2011,aggr,126646747.2,,,,,,,
Kiribati,2012,aggr,11555169,Economic affairs ,,,,Economic affairs ,,
Kiribati,2012,aggr,1187389,Economic affairs ,Ministry of Commerce Industry and Cooperatives,,,Ministry of Commerce Industry and Cooperatives,,
Kiribati,2012,aggr,332698,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Business Promotion,,Business Promotion,,
Kiribati,2012,aggr,268399,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Business Regulation,,Business Regulation,,
Kiribati,2012,aggr,473955,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Policy Development,,Policy Development,,
Kiribati,2012,aggr,,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Promotion of Commerce Industry and Tourism in Kiribati,,Promotion of Commerce Industry and Tourism in Kiribati,,
Kiribati,2012,aggr,,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Promotion of Foreign Investments,,Promotion of Foreign Investments,,
Kiribati,2012,aggr,112337,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Regulation and Christmas Island Development,,Regulation and Christmas Island Development,,
Kiribati,2012,aggr,,Economic affairs ,Ministry of Commerce Industry and Cooperatives,Services to Cooperatives,,Services to Cooperatives,,
Kiribati,2012,aggr,2652888,Economic affairs ,Ministry of Commerce Transport and Tourism Development,,,Ministry of Commerce Transport and Tourism Development,,
Kiribati,2012,aggr,542045,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Administration and Policy Development,,Administration and Policy Development,,
Kiribati,2012,aggr,204725,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Administration and Regulation of Civil Aviation,,Administration and Regulation of Civil Aviation,,
Kiribati,2012,aggr,64487,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Information Technology,,Information Technology,,
Kiribati,2012,aggr,307146,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Meteorological Information,,Meteorological Information,,
Kiribati,2012,aggr,382086,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Operation of Airports,,Operation of Airports,,
Kiribati,2012,aggr,119147,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Philatelic Bureau,,Philatelic Bureau,,
Kiribati,2012,aggr,356984,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Postal Services,,Postal Services,,
Kiribati,2012,aggr,218083,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Printing Services,,Printing Services,,
Kiribati,2012,aggr,166560,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Promotion of Tourism,,Promotion of Tourism,,
Kiribati,2012,aggr,70582,Economic affairs ,Ministry of Commerce Transport and Tourism Development,Safer Navigational Infrastructure,,Safer Navigational Infrastructure,,
